cód.;Escola;endereco;num;bairro;municipio;DDD;Telefone;CEP;E-mail;Dependência;endereco_completo;lat;lng
59730;EEB SOROR ANGELICA;RUA RIO DE JANEIRO;720;CRUZEIRO;SÃO LOURENÇO DO OESTE;49.0;33721049;89990000;eebsororangelica@sed.sc.gov.br;Estaduais;RUA RIO DE JANEIRO, 720 - CRUZEIRO, SÃO LOURENÇO DO OESTE - SC, 89990000;-26.35925;-52.85301
7188;EEB STO ANJO DA GUARDA;RODOVIA JOAO ALFREDO ROSA;28;GUARDA - MARGEM ESQUERDA;TUBARÃO;48.0;36319739;88708603;seriedh20sguarda@sed.sc.gov.br;Estaduais;RODOVIA JOAO ALFREDO ROSA, 28 - GUARDA - MARGEM ESQUERDA, TUBARÃO - SC, 88708603;-28.44213;-49.07966
85677;EEB STO ANTONIO;BARRA SANTO ANTONIO;0;INTERIOR;SÃO DOMINGOS;49.0;33822354;89835000;seriedh5santonio@sed.sc.gov.br;Estaduais;BARRA SANTO ANTONIO, 0 - INTERIOR, SÃO DOMINGOS - SC, 89835000;-21.68075;-42.7819
52574;EEB TANCREDO DE ALMEIDA NEVES;RUA CORRUÍRA;1055;EFAPI;CHAPECÓ;49.0;20497808;89809820;seriedh4taneves@sed.sc.gov.br;Estaduais;RUA CORRUÍRA, 1055 - EFAPI, CHAPECÓ - SC, 89809820;-27.09893;-52.68537
49670;EEB TEIXEIRA DE FREITAS;RUA DO COMERCIO;898;CENTRO;ALTO BELA VISTA;49.0;34826078;89730000;eebtfreitas@sed.sc.gov.br;Estaduais;RUA DO COMERCIO, 898 - CENTRO, ALTO BELA VISTA - SC, 89730000;-27.43188;-51.90892
1287;EEB TENENTE ALMACHIO;AV. SANTOS DUMONT - BASE AEREA;25;TAPERA;FLORIANÓPOLIS;48.0;36655686;88049000;almachio@sed.sc.gov.br;Estaduais;AV. SANTOS DUMONT - BASE AEREA, 25 - TAPERA, FLORIANÓPOLIS - SC, 88049000;-27.66061;-48.54917
70912;EEB TENENTE ANSELMO JOSE HESS;RUA PROFESSOR SIMÃO HESS;299;VILA DO SALTO;LUIZ ALVES;47.0;33788407;89128000;eebtanselmojhess@sed.sc.gov.br;Estaduais;RUA PROFESSOR SIMÃO HESS, 299 - VILA DO SALTO, LUIZ ALVES - SC, 89128000;-26.71121;-48.91269
38946;EEB TENENTE ARY RAUEN;CAPITAO JOAO BLEY;600;VILA IVETE;MAFRA;47.0;36470384;89303120;seriedh25arauen@sed.sc.gov.br;Estaduais;CAPITAO JOAO BLEY, 600 - VILA IVETE, MAFRA - SC, 89303120;-26.10119;-49.8153
19631;EEB TEOFILO NOLASCO DE ALMEIDA;R CELSO RAMOS;4686;CENTRO;BENEDITO NOVO;47.0;33850151;89124000;seriedh35talmeida@sed.sc.gov.br;Estaduais;R CELSO RAMOS, 4686 - CENTRO, BENEDITO NOVO - SC, 89124000;-26.79427;-49.36086
19224;EEB TERCILIO LONGO;RUA LUIS GIRARDI;45;SANTA MARIA;BENEDITO NOVO;47.0;3399-3081;89125000;eebtercilio@sed.sc.gov.br;Estaduais;RUA LUIS GIRARDI, 45 - SANTA MARIA, BENEDITO NOVO - SC, 89125000;-26.73069;-49.41986
6823;EEB TERESA MARTINS BRITO;RUA CASSEMIRO DE ABREU;463;CENTRO;CAPIVARI DE BAIXO;48.0;36319244;88745000;seriedh20tmbrito@sed.sc.gov.br;Estaduais;RUA CASSEMIRO DE ABREU, 463 - CENTRO, CAPIVARI DE BAIXO - SC, 88745000;-28.44737;-48.96043
92908;EEB TERESA RAMOS;RUA VIDAL RAMOS;75;CENTRO;CORUPÁ;47.0;32769372;89278000;teresaramos@sed.sc.gov.br;Estaduais;RUA VIDAL RAMOS, 75 - CENTRO, CORUPÁ - SC, 89278000;-26.42381;-49.24423
26042;EEB TEREZA CRISTINA;RUA PAULO POSSAMAI;98;CENTRO;LAURENTINO;47.0;35263129;89170000;eebtc@sed.sc.gov.br;Estaduais;RUA PAULO POSSAMAI, 98 - CENTRO, LAURENTINO - SC, 89170000;-27.2193;-49.72558
72184;EEB THOMAZ PADILHA;SC 350;0;TAQUARA VERDE;CAÇADOR;49.0;35615984;89513000;seriedh10tpadilha@sed.sc.gov.br;Estaduais;SC 350, 0 - TAQUARA VERDE, CAÇADOR - SC, 89513000;-26.76651;-51.20423
78212;EEB TIMBE DO SUL;RUA PAULO FRANCISCO;230;CENTRO;TIMBÉ DO SUL;48.0;35290223;88940000;seriedh22tsul@sed.sc.gov.br;Estaduais;RUA PAULO FRANCISCO, 230 - CENTRO, TIMBÉ DO SUL - SC, 88940000;-28.83169;-49.8413
70637;EEB TIRADENTES;VEREADOR JOSE MANOEL SERPA;262;CENTRO;PORTO BELO;47.0;33986232;88210000;eebtiradentes@sed.sc.gov.br;Estaduais;VEREADOR JOSE MANOEL SERPA, 262 - CENTRO, PORTO BELO - SC, 88210000;-27.15627;-48.54271
21482;EEB TITOLIVIO VENANCIO ROSA;R ONOFRE ROSA;96;ITAPOCU;ARAQUARI;47.0;34812150;89245000;eebtitolivio@sed.sc.gov.br;Estaduais;R ONOFRE ROSA, 96 - ITAPOCU, ARAQUARI - SC, 89245000;-26.55284;-48.72223
7986;EEB TONEZA CASCAES;R. LUIZ PIZZOLATTI SOBRINHO;222;SANTISTA;ORLEANS;48.0;36319425;88870000;eebtcascais@sed.sc.gov.br;Estaduais;R. LUIZ PIZZOLATTI SOBRINHO, 222 - SANTISTA, ORLEANS - SC, 88870000;-28.36035;-49.28558
106577;EEB TRINTA DE OUTUBRO;ASSENTAMENTO RIO DOS PATOS;0;RODOVIA SC 355;LEBON RÉGIS;49.0;35616872;89515000;zenildasantos@sed.sc.gov.br;Estaduais;ASSENTAMENTO RIO DOS PATOS, 0 - RODOVIA SC 355, LEBON RÉGIS - SC, 89515000;-26.97363;-50.71183
12491;EEB UDO DEEKE;AVENIDA PROFESSOR JOSE FOREST ABATTII;844;CENTRO;TREVISO;48.0;34031164;88862000;eeebudodeek@sed.sc.gov.br;Estaduais;AVENIDA PROFESSOR JOSE FOREST ABATTII, 844 - CENTRO, TREVISO - SC, 88862000;-28.51121;-49.45731
35424;EEB URBANO SALLES;RUA LUIZ DAROL;152;CENTRO;FREI ROGÉRIO;49.0;34123015;89530000;seriedh11usalles@sed.sc.gov.br;Estaduais;RUA LUIZ DAROL, 152 - CENTRO, FREI ROGÉRIO - SC, 89530000;-27.17545;-50.80852
3786;EEB VALDETE LUCI MARTINS PORTO;RUA ANTONIO JOVITA DUARTE;7038;FORQUILHAS;SÃO JOSÉ;48.0;36655792;88107100;eebvaldetelmporto@sed.sc.gov.br;Estaduais;RUA ANTONIO JOVITA DUARTE, 7038 - FORQUILHAS, SÃO JOSÉ - SC, 88107100;-27.57277;-48.6851
41351;EEB VALENTIN GONCALVES RIBEIRO;R XV DE NOVEMBRO;815;RIO DAS ANTAS;MONTE CASTELO;47.0;36470339;89380000;eebvgr@sed.sc.gov.br;Estaduais;R XV DE NOVEMBRO, 815 - RIO DAS ANTAS, MONTE CASTELO - SC, 89380000;-26.45464;-50.23558
69418;EEB VALERIO GOMES;RUA JOSE GERALDINO BITTENCOURT;0;PEDRA DE AMOLAR;ILHOTA;47.0;33788473;88320000;eebvaleriogomes@sed.sc.gov.br;Estaduais;RUA JOSE GERALDINO BITTENCOURT, 0 - PEDRA DE AMOLAR, ILHOTA - SC, 88320000;-26.90695;-48.82541
56766;EEB VENDELINO JUNGES;AV BELEM;647;CENTRO;PINHALZINHO;49.0;20497990;89870000;eebvj@sed.sc.gov.br;Estaduais;AV BELEM, 647 - CENTRO, PINHALZINHO - SC, 89870000;-26.85005;-52.99162
21091;EEB VER GUILHERME ZUEGE;RUA EMILIO STRUCK;355;RIO BONITO;JOINVILLE;47.0;34812431;89239580;eebguilhermezuege@sed.sc.gov.br;Estaduais;RUA EMILIO STRUCK, 355 - RIO BONITO, JOINVILLE - SC, 89239580;-26.15287;-48.9062
95770;EEB VER PAULO FRANCA;SC 350 KM 387;6788;CERRO NEGRO;ITUPORANGA;47.0;35338781;88400000;vpf@sed.sc.gov.br;Estaduais;SC 350 KM 387, 6788 - CERRO NEGRO, ITUPORANGA - SC, 88400000;-27.50614;-49.52804
21733;EEB VER RUTH NOBREGA MARTINEZ;R PRINCIPAL DO MIRANDA;1;MIRANDA;SÃO FRANCISCO DO SUL;47.0;34812420;89240000;eebruthnobrega@sed.sc.gov.br;Estaduais;R PRINCIPAL DO MIRANDA, 1 - MIRANDA, SÃO FRANCISCO DO SUL - SC, 89240000;-26.33614;-48.65288
86584;EEB VERONICA SENEM;RUA DOM PEDRO I;220;CENTRO;GALVÃO;49.0;33721067;89838000;eebveronica@sed.sc.gov.br;Estaduais;RUA DOM PEDRO I, 220 - CENTRO, GALVÃO - SC, 89838000;-26.45589;-52.68612
4057;EEB VICENTE SILVEIRA;R PREF REINOLDO ALVES;1263;PASSA VINTE;PALHOÇA;48.0;36656526;88132001;vicentesilveira@sed.sc.gov.br;Estaduais;R PREF REINOLDO ALVES, 1263 - PASSA VINTE, PALHOÇA - SC, 88132001;-27.63539;-48.67385
42781;EEB VICTOR FELIPPE RAUEN;RUA TIRADENTES;159;CENTRO;JABORÁ;49.0;35279578;89677000;eebvictor@sed.sc.gov.br;Estaduais;RUA TIRADENTES, 159 - CENTRO, JABORÁ - SC, 89677000;-27.39605;-51.22352
16020;EEB VICTOR HERING;RUA ANTONIO CANDIDO DE FIGUEIREDO;399;VILA NOVA;BLUMENAU;47.0;33788496;89035310;eebvictorhering@sed.sc.gov.br;Estaduais;RUA ANTONIO CANDIDO DE FIGUEIREDO, 399 - VILA NOVA, BLUMENAU - SC, 89035310;-26.90717;-49.0903
21997;EEB VICTOR KONDER;R ALMIRANTE BARROSO;1042;ROCIO PEQUENO;SÃO FRANCISCO DO SUL;47.0;34511797;89240000;eebvkonder@sed.sc.gov.br;Estaduais;R ALMIRANTE BARROSO, 1042 - ROCIO PEQUENO, SÃO FRANCISCO DO SUL - SC, 89240000;-26.24407;-48.62239
24538;EEB VICTOR MEIRELLES;RUA LEOPOLDO KRAMBECK;38;CENTRO;VITOR MEIRELES;47.0;33578997;89148000;seriedh14vmeirelles@sed.sc.gov.br;Estaduais;RUA LEOPOLDO KRAMBECK, 38 - CENTRO, VITOR MEIRELES - SC, 89148000;-26.88249;-49.83431
28533;EEB VIDAL RAMOS;PROFESSOR TEOBALDO DELWING;220;CENTRO;LAGES;49.0;32898235;88502040;seriedh27vramos@sed.sc.gov.br;Estaduais;PROFESSOR TEOBALDO DELWING, 220 - CENTRO, LAGES - SC, 88502040;-27.8187;-50.32286
28983;EEB VIDAL RAMOS JUNIOR;FREI ROGERIO;347;CENTRO;LAGES;49.0;32898148;88502199;seriedh27vrjunior@sed.sc.gov.br;Estaduais;FREI ROGERIO, 347 - CENTRO, LAGES - SC, 88502199;-27.81468;-50.32318
48208;EEB VIDAL RAMOS JUNIOR;RUA JOSE VENANCIO FINGER;229;CENTRO;CONCÓRDIA;49.0;34424119;89700059;seriedh6vrjunior@sed.sc.gov.br;Estaduais;RUA JOSE VENANCIO FINGER, 229 - CENTRO, CONCÓRDIA - SC, 89700059;-27.23291;-52.03406
109363;EEB VINTE E CINCO DE MAIO;ASSENTAMENTO VITORIA DA CONQUISTA;1;INTERIOR;FRAIBURGO;49.0;35335647;89580000;eeb25demaio@sed.sc.gov.br;Estaduais;ASSENTAMENTO VITORIA DA CONQUISTA, 1 - INTERIOR, FRAIBURGO - SC, 89580000;-15.33344;-41.05279
40479;EEB VIRGILIO VARZEA;RUA PROFESSOR ITEIR VITORIO CARVALHO;88;CENTRO;ITAIÓPOLIS;47.0;36470414;89340000;seriedh25vvarzea@sed.sc.gov.br;Estaduais;RUA PROFESSOR ITEIR VITORIO CARVALHO, 88 - CENTRO, ITAIÓPOLIS - SC, 89340000;-26.33453;-49.90501
28541;EEB VISCONDE DE CAIRU;RUA BELISARIO DA SILVA RAMOS;115;VILA NOVA;LAGES;49.0;32898264;88503300;seriedh27vcairu@sed.sc.gov.br;Estaduais;RUA BELISARIO DA SILVA RAMOS, 115 - VILA NOVA, LAGES - SC, 88503300;-27.82841;-50.32803
14699;EEB VISCONDE DE TAUNAY;RUA ALEXANDRE DONEDA;0;CENTRO;LAURO MULLER;48.0;34031165;88880000;eebvtaunay@sed.sc.gov.br;Estaduais;RUA ALEXANDRE DONEDA, 0 - CENTRO, LAURO MULLER - SC, 88880000;-26.9083;-48.66594
94226;EEB VISCONDE DO RIO BRANCO;RODOVIA SC 434 KM 14;0;ARACATUBA;IMBITUBA;48.0;36477400;88780000;visconderiobranco@sed.sc.gov.br;Estaduais;RODOVIA SC 434 KM 14, 0 - ARACATUBA, IMBITUBA - SC, 88780000;-28.12;-48.68992
14966;EEB VITORIO BURIGO;RUA VITORIO BURIGO;74;MORRO DA FUMAÇA;MORRO DA FUMAÇA;48.0;34031610;88835000;eebvburigo@sed.sc.gov.br;Estaduais;RUA VITORIO BURIGO, 74 - MORRO DA FUMAÇA, MORRO DA FUMAÇA - SC, 88835000;-28.59741;-49.24739
42757;EEB VITORIO ROMAN;JOSE DE ALENCAR;175;CENTRO;VARGEM BONITA;49.0;35518300;89675000;eebvr@sed.sc.gov.br;Estaduais;JOSE DE ALENCAR, 175 - CENTRO, VARGEM BONITA - SC, 89675000;-27.00506;-51.74266
24503;EEB WALMOR RIBEIRO;AVENIDA MISSLER;989;DALBERGIA;IBIRAMA;47.0;33578972;89143000;seriedh14wribeiro@sed.sc.gov.br;Estaduais;AVENIDA MISSLER, 989 - DALBERGIA, IBIRAMA - SC, 89143000;-27.04051;-49.58951
49697;EEB WALTER FONTANA;RUA FIORELO SUNTI;225;IMPERIAL;CONCÓRDIA;49.0;34826085;89708018;seriedh6wfontana@sed.sc.gov.br;Estaduais;RUA FIORELO SUNTI, 225 - IMPERIAL, CONCÓRDIA - SC, 89708018;-27.23853;-52.03292
14680;EEB WALTER HOLTHAUSEN;RUA WALTER VETERLY;727;SUMARE;LAURO MULLER;48.0;34031169;88880000;eebwalterh@sed.sc.gov.br;Estaduais;RUA WALTER VETERLY, 727 - SUMARE, LAURO MULLER - SC, 88880000;-28.39096;-49.39146
22896;EEB WALTER PROBST;RUA XV DE NOVEMBRO;318;CENTRO;AURORA;47.0;35338799;89186000;walter_probst@sed.sc.gov.br;Estaduais;RUA XV DE NOVEMBRO, 318 - CENTRO, AURORA - SC, 89186000;-25.43092;-49.27095
121681;EEB WANDA KRIEGER GOMES;RUA JOAO PEREIRA DA SILVA;1000;MARTELLO;CAÇADOR;49.0;35616409;89510803;eebwkg@sed.sc.gov.br;Estaduais;RUA JOAO PEREIRA DA SILVA, 1000 - MARTELLO, CAÇADOR - SC, 89510803;-26.796;-50.98835
3816;EEB WANDERLEY JUNIOR;RUA OTTO JULIO MALINA;438;IPIRANGA;SÃO JOSÉ;48.0;36655801;88111500;eebwanderleyjunior@sed.sc.gov.br;Estaduais;RUA OTTO JULIO MALINA, 438 - IPIRANGA, SÃO JOSÉ - SC, 88111500;-27.56178;-48.62022
8770;EEB WERNER KNABBEN;RODOVIA SC 370, KM 155;9600;TRAVESSAO;BRAÇO DO NORTE;48.0;36511874;88750000;seriedh36wknabben@sed.sc.gov.br;Estaduais;RODOVIA SC 370, KM 155, 9600 - TRAVESSAO, BRAÇO DO NORTE - SC, 88750000;-28.28196;-49.1508
23302;EEB WILLY HERING;RUA CONSELHEIRO WILLY HERING;539;BELA ALIANÇA;RIO DO SUL;47.0;35263118;89161310;eebwh@sed.sc.gov.br;Estaduais;RUA CONSELHEIRO WILLY HERING, 539 - BELA ALIANÇA, RIO DO SUL - SC, 89161310;-27.18891;-49.58458
68543;EEB XV DE JUNHO;AV MINISTRO LUIZ GALOTTI;1855;CIDADE NOVA;ITAJAÍ;47.0;33986043;88308350;eebxvdejunho@sed.sc.gov.br;Estaduais;AV MINISTRO LUIZ GALOTTI, 1855 - CIDADE NOVA, ITAJAÍ - SC, 88308350;-26.93038;-48.69319
30449;EEB ZULMIRA AUTA DA SILVA;AVENIDA PRIMEIRO DE MAIO;1570;POPULAR;LAGES;49.0;32898261;88526070;seriedh27zsilva@sed.sc.gov.br;Estaduais;AVENIDA PRIMEIRO DE MAIO, 1570 - POPULAR, LAGES - SC, 88526070;-27.82663;-50.30895
129631;EEBI WHERA TUPA POTY DJA;RODOVIA BR 101 KM 190;100;BALNEARIO SAO MIGUEL;BIGUAÇU;48.0;36657595;88168020;eiwheratupa@sed.sc.gov.br;Estaduais;RODOVIA BR 101 KM 190, 100 - BALNEARIO SAO MIGUEL, BIGUAÇU - SC, 88168020;-27.48357;-48.65479
53961;EEF ADELE FACCIN ZANUZZO;LINHA DOM JOSE;0;INTERIOR;CAXAMBU DO SUL;49.0;33260019;89880000;adelezanuzo@sed.sc.gov.br;Estaduais;LINHA DOM JOSE, 0 - INTERIOR, CAXAMBU DO SUL - SC, 89880000;-27.15477;-52.88293
24953;EEF ADELE HEIDRICH;ESTRADA GERAL DE ALTO RIBEIRAO DA VARGEM;0;ALTO RIBEIRAO DA VARGEM;TAIÓ;47.0;3562-8508;89190000;SerieDH34aheidrich@sed.sc.gov.br;Estaduais;ESTRADA GERAL DE ALTO RIBEIRAO DA VARGEM, 0 - ALTO RIBEIRAO DA VARGEM, TAIÓ - SC, 89190000;38.89037;-77.03196
52540;EEF AGILBERTO ZANDAVALLI;RUA PRIMO SALVAGNI;0;INTERIOR;GUATAMBÚ;49.0;37350011;89817000;zandavali@sed.sc.gov.br;Estaduais;RUA PRIMO SALVAGNI, 0 - INTERIOR, GUATAMBÚ - SC, 89817000;-27.13221;-52.78688
13455;EEF ALAIDE TABALIPA;RUA CECILIA CECHINEL;0;ESPLANADA;IÇARA;48.0;34031142;88820000;eefatabalipa@sed.sc.gov.br;Estaduais;RUA CECILIA CECHINEL, 0 - ESPLANADA, IÇARA - SC, 88820000;-28.69907;-49.18948
92240;EEF ALMIRANTE TAMANDARE;R 28 DE AGOSTO;1194;CENTRO;GUARAMIRIM;47.0;32769373;89270000;almirantetamandare@sed.sc.gov.br;Estaduais;R 28 DE AGOSTO, 1194 - CENTRO, GUARAMIRIM - SC, 89270000;-26.47432;-49.00935
86673;EEF ALTAIR SILVA;RUA MARECHAL CANDIDO RONDON;601;APARECIDA;ABELARDO LUZ;49.0;33822190;89830000;eefaltairsilva@sed.sc.gov.br;Estaduais;RUA MARECHAL CANDIDO RONDON, 601 - APARECIDA, ABELARDO LUZ - SC, 89830000;-26.56759;-52.3227
62561;EEF ANITA GARIBALDI;LINHA PRIMEIRINHA;0;INTERIOR;ROMELÂNDIA;49.0;36646504;89908000;eefagaribaldi@sed.sc.gov.br;Estaduais;LINHA PRIMEIRINHA, 0 - INTERIOR, ROMELÂNDIA - SC, 89908000;-26.676;-53.3191
14273;EEF ANTONIETA QUINTANILHA DE ANDRADE;RUA TURIBIO GOULART;0;RIO AMERICA;URUSSANGA;48.0;34031326;88840000;eefaqandrade@sed.sc.gov.br;Estaduais;RUA TURIBIO GOULART, 0 - RIO AMERICA, URUSSANGA - SC, 88840000;-28.52272;-49.31838
2321;EEF AREIAS DE CIMA;RUA GERAL;201;AREIAS DE CIMA;BIGUAÇU;48.0;36654403;88168740;areiasdecima@sed.sc.gov.br;Estaduais;RUA GERAL, 201 - AREIAS DE CIMA, BIGUAÇU - SC, 88168740;-27.37689;-48.63268
57312;EEF ARTUR DA COSTA E SILVA;LINHA RONCADOR;0;INTERIOR;CORONEL FREITAS;49.0;20499870;89840000;seriedh4acsilva@sed.sc.gov.br;Estaduais;LINHA RONCADOR, 0 - INTERIOR, CORONEL FREITAS - SC, 89840000;-26.91301;-52.70359
13080;EEF AUGUSTA SCOTTI BACIS;RUA SETE DE SETEMBRO;1788;CRISTO REI;IÇARA;48.0;34031137;88820000;eefasbacis@sed.sc.gov.br;Estaduais;RUA SETE DE SETEMBRO, 1788 - CRISTO REI, IÇARA - SC, 88820000;-28.71699;-49.31453
102709;EEF AUGUSTO COLATTO;RUA ARAGUAIA;415;COLATTO;XANXERÊ;49.0;33822133;89820000;elilanzzarin@sed.sc.gov.br;Estaduais;RUA ARAGUAIA, 415 - COLATTO, XANXERÊ - SC, 89820000;-26.87794;-52.39617
1295;EEF BALDICERO FILOMENO;SERVIDÃO PEDRO MANOEL DA SILVEIRA;230;TAPERA;FLORIANÓPOLIS;48.0;36655671;88049520;baldicero@sed.sc.gov.br;Estaduais;SERVIDÃO PEDRO MANOEL DA SILVEIRA, 230 - TAPERA, FLORIANÓPOLIS - SC, 88049520;-27.6934;-48.548
50326;EEF BATISTA PALUDO;R DO COMERCIO;135;CENTRO;SEARA;49.0;34522395;89770000;seriedh33bpaludo@sed.sc.gov.br;Estaduais;R DO COMERCIO, 135 - CENTRO, SEARA - SC, 89770000;-27.21286;-52.32738
75469;EEF BELA VISTA;AVENIDA BRASIL;430;BELA VISTA;FRAIBURGO;49.0;3533-5446;89580000;eebbelavista@sed.sc.gov.br;Estaduais;AVENIDA BRASIL, 430 - BELA VISTA, FRAIBURGO - SC, 89580000;-27.02513;-50.93358
8079;EEF BOM RETIRO;ESTRADA GERAL BOM RETIRO;0;BOM RETIRO;SÃO LUDGERO;48.0;36511964;88730000;seriedh36dretiro@sed.sc.gov.br;Estaduais;ESTRADA GERAL BOM RETIRO, 0 - BOM RETIRO, SÃO LUDGERO - SC, 88730000;-28.34772;-49.14226
18481;EEF CLARA DONNER;R DONA CLARA;138;DONA CLARA;TIMBÓ;47.0;33945845;89120000;eefcdonner@sed.sc.gov.br;Estaduais;R DONA CLARA, 138 - DONA CLARA, TIMBÓ - SC, 89120000;-26.82514;-49.31322
103063;EEF CRISTO REI;R ALCEU AMOROSO LIMA;0;REAL PARQUE;SÃO JOSÉ;48.0;36655787;88113490;eefcristorei@sed.sc.gov.br;Estaduais;R ALCEU AMOROSO LIMA, 0 - REAL PARQUE, SÃO JOSÉ - SC, 88113490;-27.56813;-48.64273
39179;EEF CRISTO REI;RUA JOSE STOEBEL;451;FAXINAL;MAFRA;47.0;36470385;89306810;eebcr8@sed.sc.gov.br;Estaduais;RUA JOSE STOEBEL, 451 - FAXINAL, MAFRA - SC, 89306810;-26.15588;-49.83065
3778;EEF DE FORQUILHAS                 ;RUA ANTONIO JOVITA DUARTE,S/N§                    ;0;FORQUILHAS                    ;SÃO JOSÉ;48.0;3574402;88106500;forquilhas@sed.sc.gov.br                          ;Estaduais;RUA ANTONIO JOVITA DUARTE,S/N§                    , 0 - FORQUILHAS                    , SÃO JOSÉ - SC, 88106500;-27.58328;-48.6707
12823;EEF DEP SILVIO FERRARO;AV GEN OSVALDO PINTO DA VEIGA;60;CENTRO;SIDERÓPOLIS;48.0;34031161;88860000;eefdepsferraro@sed.sc.gov.br;Estaduais;AV GEN OSVALDO PINTO DA VEIGA, 60 - CENTRO, SIDERÓPOLIS - SC, 88860000;-28.59626;-49.42129
51780;EEF DEPUTADO MASSOLINI;LINHA DAS PALMEIRAS;177;LINHA DAS PALMEIRAS;XAVANTINA;49.0;3452-8922;89780000;eebmassolini@sed.sc.gov.br;Estaduais;LINHA DAS PALMEIRAS, 177 - LINHA DAS PALMEIRAS, XAVANTINA - SC, 89780000;-27.02067;-52.33021
11380;EEF DIMER PIZZETTI;ESTRADA GERAL LINHA TRES RIBEIROES;0;LIRI;IÇARA;48.0;34031597;88820000;eefdimerp@sed.sc.gov.br;Estaduais;ESTRADA GERAL LINHA TRES RIBEIROES, 0 - LIRI, IÇARA - SC, 88820000;-28.71639;-49.28881
83860;EEF DOM OSCAR ARNULFO ROMERO;IRMÃ IRACEMA DAVI;0;SAO ROMERO;XANXERÊ;49.0;33822155;89820000;seriedh5oromero@sed.sc.gov.br;Estaduais;IRMÃ IRACEMA DAVI, 0 - SAO ROMERO, XANXERÊ - SC, 89820000;-26.88536;-52.38878
3700;EEF DR HOMERO DE MIRANDA GOMES;RUA OTTO JULIO MALINA;0;BAIRRO IPIRANGA;SÃO JOSÉ;48.0;36657593;88111500;homero@sed.sc.gov.br;Estaduais;RUA OTTO JULIO MALINA, 0 - BAIRRO IPIRANGA, SÃO JOSÉ - SC, 88111500;-27.56437;-48.62434
12289;EEF DR JOSE DE PATTA;JOÃO COLOMBO LUIZ;76;COLONIAL;CRICIÚMA;48.0;34031606;88819200;eefjpatta@sed.sc.gov.br;Estaduais;JOÃO COLOMBO LUIZ, 76 - COLONIAL, CRICIÚMA - SC, 88819200;-28.64838;-49.44065
27189;EEF DR WALDOMIRO COLAUTTI;ESTRADA GERAL DE RIO DA PRATA;0;RIO DA PRATA;RIO DO CAMPO;47.0;35628505;89198000;seriedh34wcolautti@sed.sc.gov.br;Estaduais;ESTRADA GERAL DE RIO DA PRATA, 0 - RIO DA PRATA, RIO DO CAMPO - SC, 89198000;38.89037;-77.03196
17310;EEF ENCANO DO NORTE;BR 470 KM 65;4230;ENCANO DO NORTE;INDAIAL;47.0;33993049;89085475;eebencano@sed.sc.gov.br;Estaduais;BR 470 KM 65, 4230 - ENCANO DO NORTE, INDAIAL - SC, 89085475;-26.90805;-49.23854
97934;EEF ENGELBERTO GROSSL;R. ENGELBERTO STUBER;488;LENCOL;SÃO BENTO DO SUL;47.0;36470388;89289470;eefeg@sed.sc.gov.br;Estaduais;R. ENGELBERTO STUBER, 488 - LENCOL, SÃO BENTO DO SUL - SC, 89289470;-26.24539;-49.45939
65587;EEF EULINA ALVES DE GOUVEIA MARCELINO;VILA CAMBUCICA;0;INTERIOR;RIQUEZA;49.0;34624109;89895000;eefeulina@sed.sc.gov.br;Estaduais;VILA CAMBUCICA, 0 - INTERIOR, RIQUEZA - SC, 89895000;-27.06735;-53.32319
7374;EEF FABIO SILVA;R MARECHAL DEODORO;0;FABIO SILVA;TUBARÃO;48.0;36319410;88702000;seriedh20fsilva@sed.sc.gov.br;Estaduais;R MARECHAL DEODORO, 0 - FABIO SILVA, TUBARÃO - SC, 88702000;-28.48668;-49.03367
49301;EEF FRANCISCO BAGATINI;SEDE BRUM;0;INTERIOR;CONCÓRDIA;49.0;34826250;89715899;seriedh6fbagatini@sed.sc.gov.br;Estaduais;SEDE BRUM, 0 - INTERIOR, CONCÓRDIA - SC, 89715899;-27.28705;-52.08177
69060;EEF FRANCISCO DE PAULA SEARA;R JOSE EUGENIO MULLER;1391;SAO JUDAS;ITAJAÍ;47.0;33986047;88303170;franciscodepaulas@sed.sc.gov.br;Estaduais;R JOSE EUGENIO MULLER, 1391 - SAO JUDAS, ITAJAÍ - SC, 88303170;-26.9154;-48.67092
77437;EEF FRANCISCO MOLGERO;ESTRADA GERAL;0;PINHEIRINHO DO MEIO;JACINTO MACHADO;48.0;35290466;88950000;eebfmolgero@sed.sc.gov.br;Estaduais;ESTRADA GERAL, 0 - PINHEIRINHO DO MEIO, JACINTO MACHADO - SC, 88950000;-29.03129;-49.82572
47716;EEF FREYA HOFFMANN WETTENGEL;DISTRITO DE PRESIDENTE KENNEDY, CAIXA POSTAL 1850;0;INTERIOR;CONCÓRDIA;49.0;34253090;89715899;seriedh6fhwettengel@sed.sc.gov.br;Estaduais;DISTRITO DE PRESIDENTE KENNEDY, CAIXA POSTAL 1850, 0 - INTERIOR, CONCÓRDIA - SC, 89715899;-27.24768;-52.11823
1317;EEF GEN JOSE VIEIRA DA ROSA;ROD SC 406;107;MORRO DAS PEDRAS;FLORIANÓPOLIS;48.0;36655715;88066000;general@sed.sc.gov.br;Estaduais;ROD SC 406, 107 - MORRO DAS PEDRAS, FLORIANÓPOLIS - SC, 88066000;-27.7107;-48.50463
